-1.767766952966368521e+01,-1.767766952966368521e+01,0.000000000000000000e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,2.083333333333333037e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,4.166666666666667851e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,6.250000000000000000e+00
-1.869984284759886251e+01,-1.659264528262764671e+01,0.000000000000000000e+00
-1.869984284759886251e+01,-1.659264528262764316e+01,2.083333333333333481e+00
-1.869984284759885895e+01,-1.659264528262764671e+01,4.166666666666666075e+00
-1.869984284759885895e+01,-1.659264528262764671e+01,6.249999999999999112e+00
-1.967685024089312407e+01,-1.542146441157467329e+01,0.000000000000000000e+00
-1.967685024089312051e+01,-1.542146441157467152e+01,2.083333333333333925e+00
-1.967685024089312051e+01,-1.542146441157467152e+01,4.166666666666666075e+00
-1.967685024089312051e+01,-1.542146441157467152e+01,6.250000000000000000e+00
-2.059923005676316876e+01,-1.416586464246163501e+01,0.000000000000000000e+00
-2.059923005676317231e+01,-1.416586464246163501e+01,2.083333333333333481e+00
-2.059923005676316521e+01,-1.416586464246163146e+01,4.166666666666666075e+00
-2.059923005676317231e+01,-1.416586464246163501e+01,6.250000000000000000e+00
-1.659264528262764671e+01,-1.869984284759886251e+01,0.000000000000000000e+00
-1.659264528262764316e+01,-1.869984284759886251e+01,2.083333333333333481e+00
-1.659264528262764671e+01,-1.869984284759885895e+01,4.166666666666666075e+00
-1.659264528262764671e+01,-1.869984284759885895e+01,6.249999999999999112e+00
-1.749358988884985422e+01,-1.749358988884985067e+01,0.000000000000000000e+00
-1.749358988884984711e+01,-1.749358988884985067e+01,2.083333333333332593e+00
-1.749358988884984711e+01,-1.749358988884985067e+01,4.166666666666667851e+00
-1.749358988884984356e+01,-1.749358988884984711e+01,6.249999999999999112e+00
-1.834913062585047427e+01,-1.620719494331421018e+01,0.000000000000000000e+00
-1.834913062585047072e+01,-1.620719494331421373e+01,2.083333333333333037e+00
-1.834913062585047072e+01,-1.620719494331421018e+01,4.166666666666667851e+00
-1.834913062585047427e+01,-1.620719494331421373e+01,6.250000000000002665e+00
-1.915186475589648651e+01,-1.484313009259697935e+01,0.000000000000000000e+00
-1.915186475589649362e+01,-1.484313009259698113e+01,2.083333333333333481e+00
-1.915186475589649007e+01,-1.484313009259698113e+01,4.166666666666666963e+00
-1.915186475589648651e+01,-1.484313009259697935e+01,6.250000000000000888e+00
-1.542146441157467329e+01,-1.967685024089312407e+01,0.000000000000000000e+00
-1.542146441157467152e+01,-1.967685024089312051e+01,2.083333333333333925e+00
-1.542146441157467152e+01,-1.967685024089312051e+01,4.166666666666666075e+00
-1.542146441157467152e+01,-1.967685024089312051e+01,6.250000000000000000e+00
-1.620719494331421373e+01,-1.834913062585047072e+01,0.000000000000000000e+00
-1.620719494331421018e+01,-1.834913062585047072e+01,2.083333333333333037e+00
-1.620719494331421373e+01,-1.834913062585047427e+01,4.166666666666667851e+00
-1.620719494331421018e+01,-1.834913062585047072e+01,6.250000000000000000e+00
-1.694872326394196094e+01,-1.694872326394195738e+01,0.000000000000000000e+00
-1.694872326394195383e+01,-1.694872326394195383e+01,2.083333333333333037e+00
-1.694872326394195383e+01,-1.694872326394195383e+01,4.166666666666666075e+00
-1.694872326394195383e+01,-1.694872326394195383e+01,6.250000000000000888e+00
-1.764043987705863969e+01,-1.547859277021035140e+01,0.000000000000000000e+00
-1.764043987705863614e+01,-1.547859277021035140e+01,2.083333333333333037e+00
-1.764043987705863969e+01,-1.547859277021035140e+01,4.166666666666666075e+00
-1.764043987705863969e+01,-1.547859277021035673e+01,6.250000000000001776e+00
-1.416586464246163501e+01,-2.059923005676316876e+01,0.000000000000000000e+00
-1.416586464246163501e+01,-2.059923005676317231e+01,2.083333333333333481e+00
-1.416586464246163146e+01,-2.059923005676316521e+01,4.166666666666666075e+00
-1.416586464246163501e+01,-2.059923005676317231e+01,6.250000000000000000e+00
-1.484313009259698113e+01,-1.915186475589648651e+01,0.000000000000000000e+00
-1.484313009259698291e+01,-1.915186475589649007e+01,2.083333333333333481e+00
-1.484313009259698113e+01,-1.915186475589647941e+01,4.166666666666666963e+00
-1.484313009259698291e+01,-1.915186475589649362e+01,6.250000000000000888e+00
-1.547859277021035318e+01,-1.764043987705863614e+01,0.000000000000000000e+00
-1.547859277021035673e+01,-1.764043987705863969e+01,2.083333333333333037e+00
-1.547859277021035673e+01,-1.764043987705863969e+01,4.166666666666666963e+00
-1.547859277021035496e+01,-1.764043987705863969e+01,6.250000000000000888e+00
-1.606815475172576413e+01,-1.606815475172576413e+01,0.000000000000000000e+00
-1.606815475172576768e+01,-1.606815475172576413e+01,2.083333333333333481e+00
-1.606815475172576058e+01,-1.606815475172576058e+01,4.166666666666667851e+00
-1.606815475172576413e+01,-1.606815475172576413e+01,6.250000000000000888e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,6.250000000000000000e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,8.333333333333333925e+00
-1.767766952966368521e+01,-1.767766952966368521e+01,1.041666666666666607e+01
-1.767766952966368521e+01,-1.767766952966368521e+01,1.250000000000000000e+01
-1.869984284759886251e+01,-1.659264528262764671e+01,6.249999999999999112e+00
-1.869984284759885895e+01,-1.659264528262764316e+01,8.333333333333332149e+00
-1.869984284759885895e+01,-1.659264528262764316e+01,1.041666666666666607e+01
-1.869984284759886251e+01,-1.659264528262764671e+01,1.249999999999999822e+01
-1.967685024089312407e+01,-1.542146441157467329e+01,6.250000000000000000e+00
-1.967685024089312051e+01,-1.542146441157467152e+01,8.333333333333332149e+00
-1.967685024089312051e+01,-1.542146441157466974e+01,1.041666666666666607e+01
-1.967685024089312051e+01,-1.542146441157467152e+01,1.250000000000000178e+01
-2.059923005676317231e+01,-1.416586464246163501e+01,6.250000000000000000e+00
-2.059923005676316876e+01,-1.416586464246163146e+01,8.333333333333330373e+00
-2.059923005676316521e+01,-1.416586464246163146e+01,1.041666666666666607e+01
-2.059923005676317231e+01,-1.416586464246163324e+01,1.250000000000000000e+01
-1.659264528262764671e+01,-1.869984284759886251e+01,6.249999999999999112e+00
-1.659264528262764316e+01,-1.869984284759885895e+01,8.333333333333332149e+00
-1.659264528262764316e+01,-1.869984284759885895e+01,1.041666666666666607e+01
-1.659264528262764671e+01,-1.869984284759886251e+01,1.249999999999999822e+01
-1.749358988884984001e+01,-1.749358988884984356e+01,6.249999999999999112e+00
-1.749358988884985422e+01,-1.749358988884985422e+01,8.333333333333332149e+00
-1.749358988884985067e+01,-1.749358988884985067e+01,1.041666666666666963e+01
-1.749358988884984356e+01,-1.749358988884984711e+01,1.250000000000000000e+01
-1.834913062585047072e+01,-1.620719494331421018e+01,6.250000000000000000e+00
-1.834913062585046006e+01,-1.620719494331420663e+01,8.333333333333333925e+00
-1.834913062585046362e+01,-1.620719494331420663e+01,1.041666666666666430e+01
-1.834913062585047072e+01,-1.620719494331421018e+01,1.250000000000000000e+01
-1.915186475589648651e+01,-1.484313009259697935e+01,6.250000000000000000e+00
-1.915186475589648651e+01,-1.484313009259698468e+01,8.333333333333330373e+00
-1.915186475589649007e+01,-1.484313009259698291e+01,1.041666666666666785e+01
-1.915186475589648651e+01,-1.484313009259697935e+01,1.249999999999999645e+01
-1.542146441157467329e+01,-1.967685024089312407e+01,6.250000000000000000e+00
-1.542146441157467152e+01,-1.967685024089312051e+01,8.333333333333332149e+00
-1.542146441157466974e+01,-1.967685024089312051e+01,1.041666666666666607e+01
-1.542146441157467152e+01,-1.967685024089312051e+01,1.250000000000000178e+01
-1.620719494331421018e+01,-1.834913062585047072e+01,6.249999999999999112e+00
-1.620719494331421018e+01,-1.834913062585047072e+01,8.333333333333332149e+00
-1.620719494331421018e+01,-1.834913062585046717e+01,1.041666666666666430e+01
-1.620719494331421018e+01,-1.834913062585047072e+01,1.250000000000000000e+01
-1.694872326394195738e+01,-1.694872326394195738e+01,6.250000000000000000e+00
-1.694872326394195383e+01,-1.694872326394195383e+01,8.333333333333333925e+00
-1.694872326394195383e+01,-1.694872326394195383e+01,1.041666666666666607e+01
-1.694872326394195738e+01,-1.694872326394195738e+01,1.250000000000000000e+01
-1.764043987705863969e+01,-1.547859277021035140e+01,6.249999999999999112e+00
-1.764043987705863969e+01,-1.547859277021035318e+01,8.333333333333332149e+00
-1.764043987705863614e+01,-1.547859277021035140e+01,1.041666666666666430e+01
-1.764043987705863969e+01,-1.547859277021035140e+01,1.249999999999999822e+01
-1.416586464246163501e+01,-2.059923005676317231e+01,6.250000000000000000e+00
-1.416586464246163146e+01,-2.059923005676316876e+01,8.333333333333330373e+00
-1.416586464246163146e+01,-2.059923005676316521e+01,1.041666666666666607e+01
-1.416586464246163324e+01,-2.059923005676317231e+01,1.250000000000000000e+01
-1.484313009259698291e+01,-1.915186475589649007e+01,6.250000000000000000e+00
-1.484313009259698468e+01,-1.915186475589648651e+01,8.333333333333332149e+00
-1.484313009259698468e+01,-1.915186475589648651e+01,1.041666666666666785e+01
-1.484313009259698291e+01,-1.915186475589649007e+01,1.250000000000000000e+01
-1.547859277021035140e+01,-1.764043987705863969e+01,6.250000000000000000e+00
-1.547859277021035496e+01,-1.764043987705863969e+01,8.333333333333333925e+00
-1.547859277021035673e+01,-1.764043987705863614e+01,1.041666666666666785e+01
-1.547859277021035140e+01,-1.764043987705863969e+01,1.250000000000000000e+01
-1.606815475172576413e+01,-1.606815475172576413e+01,6.250000000000000888e+00
